run_id,run_name,status,model,dataset,optimizer,seed,lr,momentum,weight_decay,eps,betas,a,c,max_iter,task_type,gpu_name,gpu_available,gpu_count,cpu_count,accuracy,f1_score,precision,recall,roc_auc,rmse,mse,mae,r2_score,training_time
059e69f4-9234-4382-80b1-6499a308a3fc,,FINISHED,XGBoost,higgs,QNG,42,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8571,0.8570769479409334,0.8573305353681983,0.8571,0.93231502,,,,,0.8701598644256592
ee49f783-6ea4-43d1-a387-932c62e85b11,,FINISHED,XGBoost,higgs,SGD,1337,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9192,0.9191982902358212,0.9192354840913736,0.9192,0.98028284,,,,,0.8546547889709473
5aeb9010-7669-4391-99aa-ab8a620d17c9,,FINISHED,XGBoost,higgs,SGD,1337,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8556,0.8555716920516421,0.8558790091431682,0.8556,0.93187558,,,,,0.8656527996063232
17557a60-ca3f-454d-af3e-5ecbdf82ff2e,,FINISHED,XGBoost,higgs,SGD,1337,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8283,0.8281024536207254,0.8298161118958073,0.8283,0.90071758,,,,,1.0791113376617432
0a06f0cb-27e9-47d6-9b78-9f597434c357,,FINISHED,XGBoost,higgs,Adam,1337,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9192,0.9191982902358212,0.9192354840913736,0.9192,0.98028284,,,,,0.9217684268951416
4c923be1-130c-4feb-98c5-9ba3753f0185,,FINISHED,XGBoost,higgs,Adam,1337,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8556,0.8555716920516421,0.8558790091431682,0.8556,0.93187558,,,,,1.1900229454040527
a0fa1d58-53db-4938-a34b-517b83097a04,,FINISHED,XGBoost,higgs,Adam,1337,0.001,,,,,,,,classification,Tesla T4,True,1,8,0.8283,0.8281024536207254,0.8298161118958073,0.8283,0.90071758,,,,,1.113492727279663
fb2054bb-aa89-4ba9-b57f-e3334b22a312,,FINISHED,XGBoost,higgs,SPSA,1337,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9192,0.9191982902358212,0.9192354840913736,0.9192,0.98028284,,,,,0.8413794040679932
f5079428-9da8-4416-b352-e7b0bc6d5147,,FINISHED,XGBoost,higgs,SPSA,1337,0.01,,,,,,,,classification,Tesla T4,True,1,8,0.8556,0.8555716920516421,0.8558790091431682,0.8556,0.93187558,,,,,0.881324291229248
0690a97d-f118-4091-8798-b78703e70334,,FINISHED,XGBoost,higgs,QNG,1337,0.1,,,,,,,,classification,Tesla T4,True,1,8,0.9192,0.9191982902358212,0.9192354840913736,0.9192,0.98028284,,,,,0.8489980697631836
